Time,z_daymax,z_daymin,z_dayrange
27-Jan-2020 00:00:00,0.835543369394426,-0.682871959858659,1.51841532925308
28-Jan-2020 00:00:00,0.740305012409853,-0.662238726855892,1.40254373926574
29-Jan-2020 00:00:00,0.653591316462654,-0.628998304792533,1.28258962125519
30-Jan-2020 00:00:00,0.583968238861114,-0.591787966200007,1.17575620506112
31-Jan-2020 00:00:00,0.467920251536061,-0.552028237166447,1.01994848870251
01-Feb-2020 00:00:00,0.499909415810913,-0.515802513478464,1.01571192928938
02-Feb-2020 00:00:00,0.560422660377052,-0.496459310355253,1.0568819707323
03-Feb-2020 00:00:00,0.615339952977737,-0.503250628920023,1.11859058189776
04-Feb-2020 00:00:00,0.659235705454403,-0.535442862287385,1.19467856774179
05-Feb-2020 00:00:00,0.67819882361517,-0.580786899828155,1.25898572344333
06-Feb-2020 00:00:00,0.678485259700811,-0.622546968098708,1.30103222779952
07-Feb-2020 00:00:00,0.734601065873392,-0.647048514989242,1.38164958086263
08-Feb-2020 00:00:00,0.844285197180208,-0.661970314321725,1.50625551150193
09-Feb-2020 00:00:00,0.926162620402918,-0.67852138382001,1.60468400422293
10-Feb-2020 00:00:00,0.947468771192473,-0.690798308129973,1.63826707932245
11-Feb-2020 00:00:00,0.883240587581297,-0.695455469815238,1.57869605739654
12-Feb-2020 00:00:00,0.755716010634494,-0.702913135382621,1.45862914601712
13-Feb-2020 00:00:00,0.64800336661461,-0.720538932071118,1.36854229868573
14-Feb-2020 00:00:00,0.775240451951946,-0.710164077391412,1.48540452934336
15-Feb-2020 00:00:00,0.878542025116207,-0.698228334072193,1.5767703591884
16-Feb-2020 00:00:00,0.897819353280228,-0.678997416309467,1.5768167695897
17-Feb-2020 00:00:00,0.841066614487851,-0.636981835428652,1.4780484499165
18-Feb-2020 00:00:00,0.735842239039182,-0.588561572839353,1.32440381187854
19-Feb-2020 00:00:00,0.605248197678506,-0.549031188676131,1.15427938635464
20-Feb-2020 00:00:00,0.542424157863247,-0.545725368183351,1.0881495260466
21-Feb-2020 00:00:00,0.608992932187282,-0.567471855003972,1.17646478719125
22-Feb-2020 00:00:00,0.676527173944962,-0.588513824369042,1.265040998314
23-Feb-2020 00:00:00,0.712434357071881,-0.598562565167434,1.31099692223932
24-Feb-2020 00:00:00,0.711821901003005,-0.598537269031656,1.31035917003466
25-Feb-2020 00:00:00,0.673601677631959,-0.594768207866774,1.26836988549873
26-Feb-2020 00:00:00,0.600415357731081,-0.587593604607169,1.18800896233825
27-Feb-2020 00:00:00,0.511034892252654,-0.571404040895456,1.08243893314811
28-Feb-2020 00:00:00,0.606064580772189,-0.546357134067122,1.15242171483931
29-Feb-2020 00:00:00,0.680395405754422,-0.524189307134893,1.20458471288932
01-Mar-2020 00:00:00,0.745345817069643,-0.510059883806912,1.25540570087656
02-Mar-2020 00:00:00,0.795644868289166,-0.517537091586392,1.31318195987556
03-Mar-2020 00:00:00,0.834686019095014,-0.553098052005799,1.38778407110081
04-Mar-2020 00:00:00,0.835380291139249,-0.606720312406532,1.44210060354578
05-Mar-2020 00:00:00,0.777675711619072,-0.652842297638054,1.43051800925713
06-Mar-2020 00:00:00,0.655007245976639,-0.662403042854682,1.31741028883132
07-Mar-2020 00:00:00,0.553002053377178,-0.620139789955901,1.17314184333308
08-Mar-2020 00:00:00,0.633910685595078,-0.548432652785338,1.18234333838042
